TUNE_IDX,BATCH_SIZE,LEARNING_RATE,LAYERS,NEURONS,DROPOUT,ES_PATIENCE,EPOCHS,CLASS_WEIGHTS,OUTPUT_ACTIVATION
3458,32,0.001,6,"(512, 128, 512, 128, 512, 256)",0.2,20,100,True,softmax
3459,32,0.001,6,"(512, 128, 512, 128, 512, 512)",0.2,20,100,True,softmax
3460,32,0.001,6,"(512, 128, 512, 256, 128, 128)",0.2,20,100,True,softmax
3461,32,0.001,6,"(512, 128, 512, 256, 128, 256)",0.2,20,100,True,softmax
3462,32,0.001,6,"(512, 128, 512, 256, 128, 512)",0.2,20,100,True,softmax
3463,32,0.001,6,"(512, 128, 512, 256, 256, 128)",0.2,20,100,True,softmax
3464,32,0.001,6,"(512, 128, 512, 256, 256, 256)",0.2,20,100,True,softmax
3465,32,0.001,6,"(512, 128, 512, 256, 256, 512)",0.2,20,100,True,softmax
3466,32,0.001,6,"(512, 128, 512, 256, 512, 128)",0.2,20,100,True,softmax
3467,32,0.001,6,"(512, 128, 512, 256, 512, 256)",0.2,20,100,True,softmax
3468,32,0.001,6,"(512, 128, 512, 256, 512, 512)",0.2,20,100,True,softmax
3469,32,0.001,6,"(512, 128, 512, 512, 128, 128)",0.2,20,100,True,softmax
3470,32,0.001,6,"(512, 128, 512, 512, 128, 256)",0.2,20,100,True,softmax
3471,32,0.001,6,"(512, 128, 512, 512, 128, 512)",0.2,20,100,True,softmax
3472,32,0.001,6,"(512, 128, 512, 512, 256, 128)",0.2,20,100,True,softmax
3473,32,0.001,6,"(512, 128, 512, 512, 256, 256)",0.2,20,100,True,softmax
3474,32,0.001,6,"(512, 128, 512, 512, 256, 512)",0.2,20,100,True,softmax
3475,32,0.001,6,"(512, 128, 512, 512, 512, 128)",0.2,20,100,True,softmax
3476,32,0.001,6,"(512, 128, 512, 512, 512, 256)",0.2,20,100,True,softmax
3477,32,0.001,6,"(512, 128, 512, 512, 512, 512)",0.2,20,100,True,softmax
3478,32,0.001,6,"(512, 256, 128, 128, 128, 128)",0.2,20,100,True,softmax
3479,32,0.001,6,"(512, 256, 128, 128, 128, 256)",0.2,20,100,True,softmax
3480,32,0.001,6,"(512, 256, 128, 128, 128, 512)",0.2,20,100,True,softmax
3481,32,0.001,6,"(512, 256, 128, 128, 256, 128)",0.2,20,100,True,softmax
3482,32,0.001,6,"(512, 256, 128, 128, 256, 256)",0.2,20,100,True,softmax
3483,32,0.001,6,"(512, 256, 128, 128, 256, 512)",0.2,20,100,True,softmax
3484,32,0.001,6,"(512, 256, 128, 128, 512, 128)",0.2,20,100,True,softmax
3485,32,0.001,6,"(512, 256, 128, 128, 512, 256)",0.2,20,100,True,softmax
3486,32,0.001,6,"(512, 256, 128, 128, 512, 512)",0.2,20,100,True,softmax
3487,32,0.001,6,"(512, 256, 128, 256, 128, 128)",0.2,20,100,True,softmax
3488,32,0.001,6,"(512, 256, 128, 256, 128, 256)",0.2,20,100,True,softmax
3489,32,0.001,6,"(512, 256, 128, 256, 128, 512)",0.2,20,100,True,softmax
3490,32,0.001,6,"(512, 256, 128, 256, 256, 128)",0.2,20,100,True,softmax
3491,32,0.001,6,"(512, 256, 128, 256, 256, 256)",0.2,20,100,True,softmax
3492,32,0.001,6,"(512, 256, 128, 256, 256, 512)",0.2,20,100,True,softmax
3493,32,0.001,6,"(512, 256, 128, 256, 512, 128)",0.2,20,100,True,softmax
3494,32,0.001,6,"(512, 256, 128, 256, 512, 256)",0.2,20,100,True,softmax
3495,32,0.001,6,"(512, 256, 128, 256, 512, 512)",0.2,20,100,True,softmax
3496,32,0.001,6,"(512, 256, 128, 512, 128, 128)",0.2,20,100,True,softmax
3497,32,0.001,6,"(512, 256, 128, 512, 128, 256)",0.2,20,100,True,softmax
3498,32,0.001,6,"(512, 256, 128, 512, 128, 512)",0.2,20,100,True,softmax
3499,32,0.001,6,"(512, 256, 128, 512, 256, 128)",0.2,20,100,True,softmax
3500,32,0.001,6,"(512, 256, 128, 512, 256, 256)",0.2,20,100,True,softmax
3501,32,0.001,6,"(512, 256, 128, 512, 256, 512)",0.2,20,100,True,softmax
3502,32,0.001,6,"(512, 256, 128, 512, 512, 128)",0.2,20,100,True,softmax
3503,32,0.001,6,"(512, 256, 128, 512, 512, 256)",0.2,20,100,True,softmax
3504,32,0.001,6,"(512, 256, 128, 512, 512, 512)",0.2,20,100,True,softmax
3505,32,0.001,6,"(512, 256, 256, 128, 128, 128)",0.2,20,100,True,softmax
3506,32,0.001,6,"(512, 256, 256, 128, 128, 256)",0.2,20,100,True,softmax
3507,32,0.001,6,"(512, 256, 256, 128, 128, 512)",0.2,20,100,True,softmax
3508,32,0.001,6,"(512, 256, 256, 128, 256, 128)",0.2,20,100,True,softmax
3509,32,0.001,6,"(512, 256, 256, 128, 256, 256)",0.2,20,100,True,softmax
3510,32,0.001,6,"(512, 256, 256, 128, 256, 512)",0.2,20,100,True,softmax
3511,32,0.001,6,"(512, 256, 256, 128, 512, 128)",0.2,20,100,True,softmax
3512,32,0.001,6,"(512, 256, 256, 128, 512, 256)",0.2,20,100,True,softmax
3513,32,0.001,6,"(512, 256, 256, 128, 512, 512)",0.2,20,100,True,softmax
3514,32,0.001,6,"(512, 256, 256, 256, 128, 128)",0.2,20,100,True,softmax
3515,32,0.001,6,"(512, 256, 256, 256, 128, 256)",0.2,20,100,True,softmax
3516,32,0.001,6,"(512, 256, 256, 256, 128, 512)",0.2,20,100,True,softmax
3517,32,0.001,6,"(512, 256, 256, 256, 256, 128)",0.2,20,100,True,softmax
3518,32,0.001,6,"(512, 256, 256, 256, 256, 256)",0.2,20,100,True,softmax
3519,32,0.001,6,"(512, 256, 256, 256, 256, 512)",0.2,20,100,True,softmax
3520,32,0.001,6,"(512, 256, 256, 256, 512, 128)",0.2,20,100,True,softmax
3521,32,0.001,6,"(512, 256, 256, 256, 512, 256)",0.2,20,100,True,softmax
3522,32,0.001,6,"(512, 256, 256, 256, 512, 512)",0.2,20,100,True,softmax
3523,32,0.001,6,"(512, 256, 256, 512, 128, 128)",0.2,20,100,True,softmax
3524,32,0.001,6,"(512, 256, 256, 512, 128, 256)",0.2,20,100,True,softmax
3525,32,0.001,6,"(512, 256, 256, 512, 128, 512)",0.2,20,100,True,softmax
3526,32,0.001,6,"(512, 256, 256, 512, 256, 128)",0.2,20,100,True,softmax
3527,32,0.001,6,"(512, 256, 256, 512, 256, 256)",0.2,20,100,True,softmax
3528,32,0.001,6,"(512, 256, 256, 512, 256, 512)",0.2,20,100,True,softmax
3529,32,0.001,6,"(512, 256, 256, 512, 512, 128)",0.2,20,100,True,softmax
3530,32,0.001,6,"(512, 256, 256, 512, 512, 256)",0.2,20,100,True,softmax
3531,32,0.001,6,"(512, 256, 256, 512, 512, 512)",0.2,20,100,True,softmax
3532,32,0.001,6,"(512, 256, 512, 128, 128, 128)",0.2,20,100,True,softmax
3533,32,0.001,6,"(512, 256, 512, 128, 128, 256)",0.2,20,100,True,softmax
3534,32,0.001,6,"(512, 256, 512, 128, 128, 512)",0.2,20,100,True,softmax
3535,32,0.001,6,"(512, 256, 512, 128, 256, 128)",0.2,20,100,True,softmax
3536,32,0.001,6,"(512, 256, 512, 128, 256, 256)",0.2,20,100,True,softmax
3537,32,0.001,6,"(512, 256, 512, 128, 256, 512)",0.2,20,100,True,softmax
3538,32,0.001,6,"(512, 256, 512, 128, 512, 128)",0.2,20,100,True,softmax
3539,32,0.001,6,"(512, 256, 512, 128, 512, 256)",0.2,20,100,True,softmax
3540,32,0.001,6,"(512, 256, 512, 128, 512, 512)",0.2,20,100,True,softmax
3541,32,0.001,6,"(512, 256, 512, 256, 128, 128)",0.2,20,100,True,softmax
3542,32,0.001,6,"(512, 256, 512, 256, 128, 256)",0.2,20,100,True,softmax
3543,32,0.001,6,"(512, 256, 512, 256, 128, 512)",0.2,20,100,True,softmax
3544,32,0.001,6,"(512, 256, 512, 256, 256, 128)",0.2,20,100,True,softmax
3545,32,0.001,6,"(512, 256, 512, 256, 256, 256)",0.2,20,100,True,softmax
3546,32,0.001,6,"(512, 256, 512, 256, 256, 512)",0.2,20,100,True,softmax
3547,32,0.001,6,"(512, 256, 512, 256, 512, 128)",0.2,20,100,True,softmax
3548,32,0.001,6,"(512, 256, 512, 256, 512, 256)",0.2,20,100,True,softmax
3549,32,0.001,6,"(512, 256, 512, 256, 512, 512)",0.2,20,100,True,softmax
3550,32,0.001,6,"(512, 256, 512, 512, 128, 128)",0.2,20,100,True,softmax
3551,32,0.001,6,"(512, 256, 512, 512, 128, 256)",0.2,20,100,True,softmax
3552,32,0.001,6,"(512, 256, 512, 512, 128, 512)",0.2,20,100,True,softmax
3553,32,0.001,6,"(512, 256, 512, 512, 256, 128)",0.2,20,100,True,softmax
3554,32,0.001,6,"(512, 256, 512, 512, 256, 256)",0.2,20,100,True,softmax
3555,32,0.001,6,"(512, 256, 512, 512, 256, 512)",0.2,20,100,True,softmax
3556,32,0.001,6,"(512, 256, 512, 512, 512, 128)",0.2,20,100,True,softmax
3557,32,0.001,6,"(512, 256, 512, 512, 512, 256)",0.2,20,100,True,softmax
3558,32,0.001,6,"(512, 256, 512, 512, 512, 512)",0.2,20,100,True,softmax
3559,32,0.001,6,"(512, 512, 128, 128, 128, 128)",0.2,20,100,True,softmax
3560,32,0.001,6,"(512, 512, 128, 128, 128, 256)",0.2,20,100,True,softmax
3561,32,0.001,6,"(512, 512, 128, 128, 128, 512)",0.2,20,100,True,softmax
3562,32,0.001,6,"(512, 512, 128, 128, 256, 128)",0.2,20,100,True,softmax
3563,32,0.001,6,"(512, 512, 128, 128, 256, 256)",0.2,20,100,True,softmax
3564,32,0.001,6,"(512, 512, 128, 128, 256, 512)",0.2,20,100,True,softmax
3565,32,0.001,6,"(512, 512, 128, 128, 512, 128)",0.2,20,100,True,softmax
3566,32,0.001,6,"(512, 512, 128, 128, 512, 256)",0.2,20,100,True,softmax
3567,32,0.001,6,"(512, 512, 128, 128, 512, 512)",0.2,20,100,True,softmax
3568,32,0.001,6,"(512, 512, 128, 256, 128, 128)",0.2,20,100,True,softmax
3569,32,0.001,6,"(512, 512, 128, 256, 128, 256)",0.2,20,100,True,softmax
3570,32,0.001,6,"(512, 512, 128, 256, 128, 512)",0.2,20,100,True,softmax
3571,32,0.001,6,"(512, 512, 128, 256, 256, 128)",0.2,20,100,True,softmax
3572,32,0.001,6,"(512, 512, 128, 256, 256, 256)",0.2,20,100,True,softmax
3573,32,0.001,6,"(512, 512, 128, 256, 256, 512)",0.2,20,100,True,softmax
3574,32,0.001,6,"(512, 512, 128, 256, 512, 128)",0.2,20,100,True,softmax
3575,32,0.001,6,"(512, 512, 128, 256, 512, 256)",0.2,20,100,True,softmax
3576,32,0.001,6,"(512, 512, 128, 256, 512, 512)",0.2,20,100,True,softmax
3577,32,0.001,6,"(512, 512, 128, 512, 128, 128)",0.2,20,100,True,softmax
3578,32,0.001,6,"(512, 512, 128, 512, 128, 256)",0.2,20,100,True,softmax
3579,32,0.001,6,"(512, 512, 128, 512, 128, 512)",0.2,20,100,True,softmax
3580,32,0.001,6,"(512, 512, 128, 512, 256, 128)",0.2,20,100,True,softmax
3581,32,0.001,6,"(512, 512, 128, 512, 256, 256)",0.2,20,100,True,softmax
3582,32,0.001,6,"(512, 512, 128, 512, 256, 512)",0.2,20,100,True,softmax
3583,32,0.001,6,"(512, 512, 128, 512, 512, 128)",0.2,20,100,True,softmax
3584,32,0.001,6,"(512, 512, 128, 512, 512, 256)",0.2,20,100,True,softmax
3585,32,0.001,6,"(512, 512, 128, 512, 512, 512)",0.2,20,100,True,softmax
3586,32,0.001,6,"(512, 512, 256, 128, 128, 128)",0.2,20,100,True,softmax
3587,32,0.001,6,"(512, 512, 256, 128, 128, 256)",0.2,20,100,True,softmax
3588,32,0.001,6,"(512, 512, 256, 128, 128, 512)",0.2,20,100,True,softmax
3589,32,0.001,6,"(512, 512, 256, 128, 256, 128)",0.2,20,100,True,softmax
3590,32,0.001,6,"(512, 512, 256, 128, 256, 256)",0.2,20,100,True,softmax
3591,32,0.001,6,"(512, 512, 256, 128, 256, 512)",0.2,20,100,True,softmax
3592,32,0.001,6,"(512, 512, 256, 128, 512, 128)",0.2,20,100,True,softmax
3593,32,0.001,6,"(512, 512, 256, 128, 512, 256)",0.2,20,100,True,softmax
3594,32,0.001,6,"(512, 512, 256, 128, 512, 512)",0.2,20,100,True,softmax
3595,32,0.001,6,"(512, 512, 256, 256, 128, 128)",0.2,20,100,True,softmax
3596,32,0.001,6,"(512, 512, 256, 256, 128, 256)",0.2,20,100,True,softmax
3597,32,0.001,6,"(512, 512, 256, 256, 128, 512)",0.2,20,100,True,softmax
3598,32,0.001,6,"(512, 512, 256, 256, 256, 128)",0.2,20,100,True,softmax
3599,32,0.001,6,"(512, 512, 256, 256, 256, 256)",0.2,20,100,True,softmax
3600,32,0.001,6,"(512, 512, 256, 256, 256, 512)",0.2,20,100,True,softmax
3601,32,0.001,6,"(512, 512, 256, 256, 512, 128)",0.2,20,100,True,softmax
3602,32,0.001,6,"(512, 512, 256, 256, 512, 256)",0.2,20,100,True,softmax
3603,32,0.001,6,"(512, 512, 256, 256, 512, 512)",0.2,20,100,True,softmax
3604,32,0.001,6,"(512, 512, 256, 512, 128, 128)",0.2,20,100,True,softmax
3605,32,0.001,6,"(512, 512, 256, 512, 128, 256)",0.2,20,100,True,softmax
3606,32,0.001,6,"(512, 512, 256, 512, 128, 512)",0.2,20,100,True,softmax
3607,32,0.001,6,"(512, 512, 256, 512, 256, 128)",0.2,20,100,True,softmax
3608,32,0.001,6,"(512, 512, 256, 512, 256, 256)",0.2,20,100,True,softmax
3609,32,0.001,6,"(512, 512, 256, 512, 256, 512)",0.2,20,100,True,softmax
3610,32,0.001,6,"(512, 512, 256, 512, 512, 128)",0.2,20,100,True,softmax
3611,32,0.001,6,"(512, 512, 256, 512, 512, 256)",0.2,20,100,True,softmax
3612,32,0.001,6,"(512, 512, 256, 512, 512, 512)",0.2,20,100,True,softmax
3613,32,0.001,6,"(512, 512, 512, 128, 128, 128)",0.2,20,100,True,softmax
3614,32,0.001,6,"(512, 512, 512, 128, 128, 256)",0.2,20,100,True,softmax
3615,32,0.001,6,"(512, 512, 512, 128, 128, 512)",0.2,20,100,True,softmax
3616,32,0.001,6,"(512, 512, 512, 128, 256, 128)",0.2,20,100,True,softmax
3617,32,0.001,6,"(512, 512, 512, 128, 256, 256)",0.2,20,100,True,softmax
3618,32,0.001,6,"(512, 512, 512, 128, 256, 512)",0.2,20,100,True,softmax
3619,32,0.001,6,"(512, 512, 512, 128, 512, 128)",0.2,20,100,True,softmax
3620,32,0.001,6,"(512, 512, 512, 128, 512, 256)",0.2,20,100,True,softmax
3621,32,0.001,6,"(512, 512, 512, 128, 512, 512)",0.2,20,100,True,softmax
3622,32,0.001,6,"(512, 512, 512, 256, 128, 128)",0.2,20,100,True,softmax
3623,32,0.001,6,"(512, 512, 512, 256, 128, 256)",0.2,20,100,True,softmax
3624,32,0.001,6,"(512, 512, 512, 256, 128, 512)",0.2,20,100,True,softmax
3625,32,0.001,6,"(512, 512, 512, 256, 256, 128)",0.2,20,100,True,softmax
3626,32,0.001,6,"(512, 512, 512, 256, 256, 256)",0.2,20,100,True,softmax
3627,32,0.001,6,"(512, 512, 512, 256, 256, 512)",0.2,20,100,True,softmax
3628,32,0.001,6,"(512, 512, 512, 256, 512, 128)",0.2,20,100,True,softmax
3629,32,0.001,6,"(512, 512, 512, 256, 512, 256)",0.2,20,100,True,softmax
3630,32,0.001,6,"(512, 512, 512, 256, 512, 512)",0.2,20,100,True,softmax
3631,32,0.001,6,"(512, 512, 512, 512, 128, 128)",0.2,20,100,True,softmax
3632,32,0.001,6,"(512, 512, 512, 512, 128, 256)",0.2,20,100,True,softmax
3633,32,0.001,6,"(512, 512, 512, 512, 128, 512)",0.2,20,100,True,softmax
3634,32,0.001,6,"(512, 512, 512, 512, 256, 128)",0.2,20,100,True,softmax
3635,32,0.001,6,"(512, 512, 512, 512, 256, 256)",0.2,20,100,True,softmax
3636,32,0.001,6,"(512, 512, 512, 512, 256, 512)",0.2,20,100,True,softmax
3637,32,0.001,6,"(512, 512, 512, 512, 512, 128)",0.2,20,100,True,softmax
3638,32,0.001,6,"(512, 512, 512, 512, 512, 256)",0.2,20,100,True,softmax
3639,32,0.001,6,"(512, 512, 512, 512, 512, 512)",0.2,20,100,True,softmax
3640,32,0.001,6,"(128, 128, 128, 128, 128, 128)",0.2,20,100,True,sigmoid
3641,32,0.001,6,"(128, 128, 128, 128, 128, 256)",0.2,20,100,True,sigmoid
3642,32,0.001,6,"(128, 128, 128, 128, 128, 512)",0.2,20,100,True,sigmoid
3643,32,0.001,6,"(128, 128, 128, 128, 256, 128)",0.2,20,100,True,sigmoid
3644,32,0.001,6,"(128, 128, 128, 128, 256, 256)",0.2,20,100,True,sigmoid
3645,32,0.001,6,"(128, 128, 128, 128, 256, 512)",0.2,20,100,True,sigmoid
3646,32,0.001,6,"(128, 128, 128, 128, 512, 128)",0.2,20,100,True,sigmoid
3647,32,0.001,6,"(128, 128, 128, 128, 512, 256)",0.2,20,100,True,sigmoid
3648,32,0.001,6,"(128, 128, 128, 128, 512, 512)",0.2,20,100,True,sigmoid
3649,32,0.001,6,"(128, 128, 128, 256, 128, 128)",0.2,20,100,True,sigmoid
3650,32,0.001,6,"(128, 128, 128, 256, 128, 256)",0.2,20,100,True,sigmoid
3651,32,0.001,6,"(128, 128, 128, 256, 128, 512)",0.2,20,100,True,sigmoid
3652,32,0.001,6,"(128, 128, 128, 256, 256, 128)",0.2,20,100,True,sigmoid
3653,32,0.001,6,"(128, 128, 128, 256, 256, 256)",0.2,20,100,True,sigmoid
3654,32,0.001,6,"(128, 128, 128, 256, 256, 512)",0.2,20,100,True,sigmoid
3655,32,0.001,6,"(128, 128, 128, 256, 512, 128)",0.2,20,100,True,sigmoid
3656,32,0.001,6,"(128, 128, 128, 256, 512, 256)",0.2,20,100,True,sigmoid
3657,32,0.001,6,"(128, 128, 128, 256, 512, 512)",0.2,20,100,True,sigmoid
3658,32,0.001,6,"(128, 128, 128, 512, 128, 128)",0.2,20,100,True,sigmoid
3659,32,0.001,6,"(128, 128, 128, 512, 128, 256)",0.2,20,100,True,sigmoid
3660,32,0.001,6,"(128, 128, 128, 512, 128, 512)",0.2,20,100,True,sigmoid
3661,32,0.001,6,"(128, 128, 128, 512, 256, 128)",0.2,20,100,True,sigmoid
3662,32,0.001,6,"(128, 128, 128, 512, 256, 256)",0.2,20,100,True,sigmoid
3663,32,0.001,6,"(128, 128, 128, 512, 256, 512)",0.2,20,100,True,sigmoid
3664,32,0.001,6,"(128, 128, 128, 512, 512, 128)",0.2,20,100,True,sigmoid
3665,32,0.001,6,"(128, 128, 128, 512, 512, 256)",0.2,20,100,True,sigmoid
3666,32,0.001,6,"(128, 128, 128, 512, 512, 512)",0.2,20,100,True,sigmoid
3667,32,0.001,6,"(128, 128, 256, 128, 128, 128)",0.2,20,100,True,sigmoid
3668,32,0.001,6,"(128, 128, 256, 128, 128, 256)",0.2,20,100,True,sigmoid
3669,32,0.001,6,"(128, 128, 256, 128, 128, 512)",0.2,20,100,True,sigmoid
3670,32,0.001,6,"(128, 128, 256, 128, 256, 128)",0.2,20,100,True,sigmoid
3671,32,0.001,6,"(128, 128, 256, 128, 256, 256)",0.2,20,100,True,sigmoid
3672,32,0.001,6,"(128, 128, 256, 128, 256, 512)",0.2,20,100,True,sigmoid
3673,32,0.001,6,"(128, 128, 256, 128, 512, 128)",0.2,20,100,True,sigmoid
3674,32,0.001,6,"(128, 128, 256, 128, 512, 256)",0.2,20,100,True,sigmoid
3675,32,0.001,6,"(128, 128, 256, 128, 512, 512)",0.2,20,100,True,sigmoid
3676,32,0.001,6,"(128, 128, 256, 256, 128, 128)",0.2,20,100,True,sigmoid
3677,32,0.001,6,"(128, 128, 256, 256, 128, 256)",0.2,20,100,True,sigmoid
3678,32,0.001,6,"(128, 128, 256, 256, 128, 512)",0.2,20,100,True,sigmoid
3679,32,0.001,6,"(128, 128, 256, 256, 256, 128)",0.2,20,100,True,sigmoid
3680,32,0.001,6,"(128, 128, 256, 256, 256, 256)",0.2,20,100,True,sigmoid
3681,32,0.001,6,"(128, 128, 256, 256, 256, 512)",0.2,20,100,True,sigmoid
3682,32,0.001,6,"(128, 128, 256, 256, 512, 128)",0.2,20,100,True,sigmoid
3683,32,0.001,6,"(128, 128, 256, 256, 512, 256)",0.2,20,100,True,sigmoid
3684,32,0.001,6,"(128, 128, 256, 256, 512, 512)",0.2,20,100,True,sigmoid
3685,32,0.001,6,"(128, 128, 256, 512, 128, 128)",0.2,20,100,True,sigmoid
3686,32,0.001,6,"(128, 128, 256, 512, 128, 256)",0.2,20,100,True,sigmoid
3687,32,0.001,6,"(128, 128, 256, 512, 128, 512)",0.2,20,100,True,sigmoid
3688,32,0.001,6,"(128, 128, 256, 512, 256, 128)",0.2,20,100,True,sigmoid
3689,32,0.001,6,"(128, 128, 256, 512, 256, 256)",0.2,20,100,True,sigmoid
3690,32,0.001,6,"(128, 128, 256, 512, 256, 512)",0.2,20,100,True,sigmoid
3691,32,0.001,6,"(128, 128, 256, 512, 512, 128)",0.2,20,100,True,sigmoid
3692,32,0.001,6,"(128, 128, 256, 512, 512, 256)",0.2,20,100,True,sigmoid
3693,32,0.001,6,"(128, 128, 256, 512, 512, 512)",0.2,20,100,True,sigmoid
3694,32,0.001,6,"(128, 128, 512, 128, 128, 128)",0.2,20,100,True,sigmoid
3695,32,0.001,6,"(128, 128, 512, 128, 128, 256)",0.2,20,100,True,sigmoid
3696,32,0.001,6,"(128, 128, 512, 128, 128, 512)",0.2,20,100,True,sigmoid
3697,32,0.001,6,"(128, 128, 512, 128, 256, 128)",0.2,20,100,True,sigmoid
3698,32,0.001,6,"(128, 128, 512, 128, 256, 256)",0.2,20,100,True,sigmoid
3699,32,0.001,6,"(128, 128, 512, 128, 256, 512)",0.2,20,100,True,sigmoid
3700,32,0.001,6,"(128, 128, 512, 128, 512, 128)",0.2,20,100,True,sigmoid
3701,32,0.001,6,"(128, 128, 512, 128, 512, 256)",0.2,20,100,True,sigmoid
3702,32,0.001,6,"(128, 128, 512, 128, 512, 512)",0.2,20,100,True,sigmoid
3703,32,0.001,6,"(128, 128, 512, 256, 128, 128)",0.2,20,100,True,sigmoid
3704,32,0.001,6,"(128, 128, 512, 256, 128, 256)",0.2,20,100,True,sigmoid
3705,32,0.001,6,"(128, 128, 512, 256, 128, 512)",0.2,20,100,True,sigmoid
3706,32,0.001,6,"(128, 128, 512, 256, 256, 128)",0.2,20,100,True,sigmoid
3707,32,0.001,6,"(128, 128, 512, 256, 256, 256)",0.2,20,100,True,sigmoid
3708,32,0.001,6,"(128, 128, 512, 256, 256, 512)",0.2,20,100,True,sigmoid
3709,32,0.001,6,"(128, 128, 512, 256, 512, 128)",0.2,20,100,True,sigmoid
3710,32,0.001,6,"(128, 128, 512, 256, 512, 256)",0.2,20,100,True,sigmoid
3711,32,0.001,6,"(128, 128, 512, 256, 512, 512)",0.2,20,100,True,sigmoid
3712,32,0.001,6,"(128, 128, 512, 512, 128, 128)",0.2,20,100,True,sigmoid
3713,32,0.001,6,"(128, 128, 512, 512, 128, 256)",0.2,20,100,True,sigmoid
3714,32,0.001,6,"(128, 128, 512, 512, 128, 512)",0.2,20,100,True,sigmoid
3715,32,0.001,6,"(128, 128, 512, 512, 256, 128)",0.2,20,100,True,sigmoid
3716,32,0.001,6,"(128, 128, 512, 512, 256, 256)",0.2,20,100,True,sigmoid
3717,32,0.001,6,"(128, 128, 512, 512, 256, 512)",0.2,20,100,True,sigmoid
3718,32,0.001,6,"(128, 128, 512, 512, 512, 128)",0.2,20,100,True,sigmoid
3719,32,0.001,6,"(128, 128, 512, 512, 512, 256)",0.2,20,100,True,sigmoid
3720,32,0.001,6,"(128, 128, 512, 512, 512, 512)",0.2,20,100,True,sigmoid
3721,32,0.001,6,"(128, 256, 128, 128, 128, 128)",0.2,20,100,True,sigmoid
3722,32,0.001,6,"(128, 256, 128, 128, 128, 256)",0.2,20,100,True,sigmoid
3723,32,0.001,6,"(128, 256, 128, 128, 128, 512)",0.2,20,100,True,sigmoid
3724,32,0.001,6,"(128, 256, 128, 128, 256, 128)",0.2,20,100,True,sigmoid
3725,32,0.001,6,"(128, 256, 128, 128, 256, 256)",0.2,20,100,True,sigmoid
3726,32,0.001,6,"(128, 256, 128, 128, 256, 512)",0.2,20,100,True,sigmoid
3727,32,0.001,6,"(128, 256, 128, 128, 512, 128)",0.2,20,100,True,sigmoid
3728,32,0.001,6,"(128, 256, 128, 128, 512, 256)",0.2,20,100,True,sigmoid
3729,32,0.001,6,"(128, 256, 128, 128, 512, 512)",0.2,20,100,True,sigmoid
3730,32,0.001,6,"(128, 256, 128, 256, 128, 128)",0.2,20,100,True,sigmoid
3731,32,0.001,6,"(128, 256, 128, 256, 128, 256)",0.2,20,100,True,sigmoid
3732,32,0.001,6,"(128, 256, 128, 256, 128, 512)",0.2,20,100,True,sigmoid
3733,32,0.001,6,"(128, 256, 128, 256, 256, 128)",0.2,20,100,True,sigmoid
3734,32,0.001,6,"(128, 256, 128, 256, 256, 256)",0.2,20,100,True,sigmoid
3735,32,0.001,6,"(128, 256, 128, 256, 256, 512)",0.2,20,100,True,sigmoid
3736,32,0.001,6,"(128, 256, 128, 256, 512, 128)",0.2,20,100,True,sigmoid
3737,32,0.001,6,"(128, 256, 128, 256, 512, 256)",0.2,20,100,True,sigmoid
3738,32,0.001,6,"(128, 256, 128, 256, 512, 512)",0.2,20,100,True,sigmoid
3739,32,0.001,6,"(128, 256, 128, 512, 128, 128)",0.2,20,100,True,sigmoid
3740,32,0.001,6,"(128, 256, 128, 512, 128, 256)",0.2,20,100,True,sigmoid
3741,32,0.001,6,"(128, 256, 128, 512, 128, 512)",0.2,20,100,True,sigmoid
3742,32,0.001,6,"(128, 256, 128, 512, 256, 128)",0.2,20,100,True,sigmoid
3743,32,0.001,6,"(128, 256, 128, 512, 256, 256)",0.2,20,100,True,sigmoid
3744,32,0.001,6,"(128, 256, 128, 512, 256, 512)",0.2,20,100,True,sigmoid
3745,32,0.001,6,"(128, 256, 128, 512, 512, 128)",0.2,20,100,True,sigmoid
3746,32,0.001,6,"(128, 256, 128, 512, 512, 256)",0.2,20,100,True,sigmoid
3747,32,0.001,6,"(128, 256, 128, 512, 512, 512)",0.2,20,100,True,sigmoid
3748,32,0.001,6,"(128, 256, 256, 128, 128, 128)",0.2,20,100,True,sigmoid
3749,32,0.001,6,"(128, 256, 256, 128, 128, 256)",0.2,20,100,True,sigmoid
3750,32,0.001,6,"(128, 256, 256, 128, 128, 512)",0.2,20,100,True,sigmoid
3751,32,0.001,6,"(128, 256, 256, 128, 256, 128)",0.2,20,100,True,sigmoid
3752,32,0.001,6,"(128, 256, 256, 128, 256, 256)",0.2,20,100,True,sigmoid
3753,32,0.001,6,"(128, 256, 256, 128, 256, 512)",0.2,20,100,True,sigmoid
3754,32,0.001,6,"(128, 256, 256, 128, 512, 128)",0.2,20,100,True,sigmoid
3755,32,0.001,6,"(128, 256, 256, 128, 512, 256)",0.2,20,100,True,sigmoid
3756,32,0.001,6,"(128, 256, 256, 128, 512, 512)",0.2,20,100,True,sigmoid
3757,32,0.001,6,"(128, 256, 256, 256, 128, 128)",0.2,20,100,True,sigmoid
3758,32,0.001,6,"(128, 256, 256, 256, 128, 256)",0.2,20,100,True,sigmoid
3759,32,0.001,6,"(128, 256, 256, 256, 128, 512)",0.2,20,100,True,sigmoid
3760,32,0.001,6,"(128, 256, 256, 256, 256, 128)",0.2,20,100,True,sigmoid
